Num,TU1,TU2,TU3,TU4,TU5,TU6,TU7,TU8,TU9,TU10,TU11,TU12,TU13,TU14,TU15,TU16,TU17,TD1,TD2,TD3,TD4,TD5,TD6,TD7,TD8,TD9,TD10,TD11,TD12,TD13,TD14,TD15,TD16,TD17
2270,378.09547645148086,482.98152243418303,573.7344869466805,669.8904449774761,755.2324592443443,849.8955597428405,923.5839319269177,837,837,837,837,837,837,837,837,837,750,311.3577968185394,396.7305067429725,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2271,385.602010021651,483.1675147903194,574.7677924477913,669.2881108731535,755.069528327728,849.9078389434251,923.6948220528215,837,837,837,837,837,837,837,837,837,750,313.8114988898389,390.8683755930792,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2272,384.82883569656815,489.92680038077265,577.2110628458113,670.9453160574793,755.7361571389386,849.8955597428405,923.801387323966,837,837,837,837,837,837,837,837,837,750,315.7675258378264,393.1717855883529,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2273,375.7640265980805,485.948438950374,577.7777434900358,669.4444467518755,754.6231647316373,849.8910100146096,923.8671456677457,837,837,837,837,837,837,837,837,837,750,300.408858248842,392.17947400584217,400,500,749.0645371738121,600,720,837,837,837,837,837,837,837,837,837,750
2274,382.1659961153702,491.95874143101827,579.2951782909881,671.7581923293671,755.2305345358677,849.8769806808368,922.795849441568,837,837,837,837,837,837,837,837,837,750,314.010810932024,395.62132886287367,400,500,749.2224866510542,600,720,837,837,837,837,837,837,837,837,837,750
2275,385.6046604240031,486.2309910032072,578.4643814761099,669.0995089854331,755.8907480161324,849.9111855490994,923.5234368252269,837,837,837,837,837,837,837,837,837,750,312.39521981229734,416.5896360067515,400,500,748.9217072573853,600,720,837,837,837,837,837,837,837,837,837,750
2276,381.0159135409946,477.0967770368796,575.1386293059277,669.6641563217019,756.2646152300841,849.9059269024857,923.603446617663,837,837,837,837,837,837,837,837,837,750,312.15397842097883,396.99390144782456,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2277,382.9479770915755,486.2770654122601,576.9937338605683,669.3804635478682,755.9522803071198,849.8972873464921,923.4483674769402,837,837,837,837,837,837,837,837,837,750,310.49172417147815,393.9778324961166,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2278,383.6231159414465,483.85040673800034,574.2288527490465,669.3692560849256,755.2722164113455,850.9527785628947,923.6764480369618,837,837,837,837,837,837,837,837,837,750,315.04224711374104,390.8551254717104,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2279,381.7802714157357,490.9682633913373,579.2719866112318,672.3185230688745,755.4486625185377,849.8955597428405,923.2918891480122,837,837,837,837,837,837,837,837,837,750,314.39364858894004,416.5896360067515,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2280,381.7228422650888,490.8403308067368,577.5139840331693,670.2275340358412,755.0185041219157,850.9538270568437,923.5472344483987,837,837,837,837,837,837,837,837,837,750,316.2179767775634,391.21547564797754,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2281,382.87347947251794,489.99628750909,581.4881845874062,670.7445152497113,755.497551309203,849.8955597428405,923.6755560477948,837,837,837,837,837,837,837,837,837,750,310.7888100416855,416.4207686737516,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2282,385.57231389980456,490.67822463825803,579.5960283092976,670.7506352358118,756.3335499130766,849.8769806808368,923.770098164494,837,837,837,837,837,837,837,837,837,750,317.015401144624,392.9893453261811,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2283,384.37461483684234,482.6920129523804,572.7529529025051,669.2983527686367,755.2892682857758,850.9538270568437,923.6781483816374,837,837,837,837,837,837,837,837,837,750,312.8843348258018,394.5313473585744,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2284,385.64681151886214,488.9708175395905,577.9441076076689,670.7375419161979,755.0185041219157,850.9601043887262,923.6755560477948,837,837,837,837,837,837,837,837,837,750,313.3765220826955,416.6493328716865,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2285,383.59973364631793,490.7991500155977,578.0138321419696,671.829998963627,755.5907397829432,850.9601043887262,923.6755560477948,837,837,837,837,837,837,837,837,837,750,316.1539567404932,392.2696075833984,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2286,385.64681151886214,489.1595997542539,578.3981832192153,670.6716487684431,755.0185041219157,849.887658260639,923.6830475840949,837,837,837,837,837,837,837,837,837,750,311.9510712311742,416.65489834448204,400,500,748.8307027824752,600,720,837,837,837,837,837,837,837,837,837,750
2287,384.2096195552473,487.33432504575603,577.686345624137,672.074670487162,755.7112229550861,850.9538270568437,923.6639423236867,837,837,837,837,837,837,837,837,837,750,313.62285638893906,416.29288174624674,400,500,749.0740642041542,600,720,837,837,837,837,837,837,837,837,837,750
2288,382.57271441102915,493.1031704940341,579.1130571227851,671.8093627881295,755.4954964240181,850.9723835893108,923.50836303813,837,837,837,837,837,837,837,837,837,750,312.57737847733034,390.4128145838399,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2289,385.57231389980456,490.18606453360576,578.7498992521686,670.8199902626809,755.893737374443,849.8955597428405,923.595955081363,837,837,837,837,837,837,837,837,837,750,311.3054461487315,416.5333405701255,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2290,383.89418488108885,485.23965893055873,576.0685953948314,670.4711713049089,755.2414722096793,850.9431494770415,923.6635328933495,837,837,837,837,837,837,837,837,837,750,313.845426008782,391.4708628964532,400,500,749.0682165211297,600,720,837,837,837,837,837,837,837,837,837,750
2291,383.51049553899617,487.47826919918555,572.3459602876784,672.4884660641594,756.6979579538176,850.0908265550544,923.1645101789916,837,837,837,837,837,837,837,837,837,750,321.8105589977484,395.58171739321324,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2292,385.6343565458495,486.5287922541252,573.5865877223963,669.388941970692,755.2892682857758,849.9562854870333,923.5279684433721,837,837,837,837,837,837,837,837,837,750,314.2893979736106,390.8383798606291,400,500,748.9343344092352,600,720,837,837,837,837,837,837,837,837,837,750
2293,385.6046604240031,492.014397009613,577.488795138982,670.2385909445416,754.796397353774,851.0096635331827,923.5279684433721,837,837,837,837,837,837,837,837,837,750,316.2179767775634,416.99611011878176,400,500,748.9343344092352,600,720,837,837,837,837,837,837,837,837,837,750
2294,385.4789694015741,490.3584264729985,578.3536475791019,671.8975385408216,754.7793454793436,850.9634561426968,923.7821213189393,837,837,837,837,837,837,837,837,837,750,312.2424951509024,416.99611011878176,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2295,385.7975876592423,493.36757930303366,578.3536475791019,668.8585888123058,755.378607687814,850.1469302452683,923.6830475840949,837,837,837,837,837,837,837,837,837,750,317.0612096370287,391.2019027188056,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2296,387.27413003014027,493.2685268308522,580.9302489888647,671.3038782685211,755.035555996346,850.9287441392656,923.5953037563712,837,837,837,837,837,837,837,837,837,750,313.119630129766,417.0096830479537,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2297,385.67650764070856,489.99628750909,578.7812592720237,672.5244551385493,755.4806308522514,849.9319812346888,923.5234368252269,837,837,837,837,837,837,837,837,837,750,312.18739904657497,416.99611011878176,400,500,748.9253866047028,600,720,837,837,837,837,837,837,837,837,837,750
2298,385.6052528580863,492.1281665257907,578.749779438507,670.5338855664426,755.4806308522514,849.8877936855159,923.2993806843123,837,837,837,837,837,837,837,837,837,750,313.49600872085904,391.45728996728127,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2299,386.97709354970283,488.81712208125515,576.2323577900266,669.3519832975686,755.9461324851513,850.9601043887262,923.2918891480122,837,837,837,837,837,837,837,837,837,750,310.6756020111685,392.01422033492275,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2300,377.71938928178923,484.31292521464604,576.1977340481267,669.617748859151,754.5856055774684,849.9163554284299,924.084601064794,837,837,837,837,837,837,837,837,837,750,296.6184941119199,411.27965232199404,400,500,748.8307027824752,600,720,837,837,837,837,837,837,837,837,837,750
2301,387.0113548060423,491.342217243324,579.1591786661264,671.813716183318,755.4806308522514,849.9381580986709,923.3111551530388,837,837,837,837,837,837,837,837,837,750,311.51104168480936,417.4943068171034,400,500,748.2060692469688,600,720,837,837,837,837,837,837,837,837,837,750
2302,385.6633973107525,494.76558615405213,580.3719790390358,670.6265868758691,755.6716306063013,850.9665171454857,923.4587427574616,837,837,837,837,837,837,837,837,837,750,316.83040016603667,391.32565587505525,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2303,385.63759938228486,491.37835996680514,576.854261734789,670.6455891768805,755.2722164113455,849.9217401314645,923.5279684433721,837,837,837,837,837,837,837,837,837,750,317.01766620395085,391.33922880422716,400,500,748.9253866047028,600,720,837,837,837,837,837,837,837,837,837,750
2304,386.0503329546535,491.70369460775754,580.3781137052296,670.22236359466,756.470894255843,849.8858816445766,923.5354599796722,837,837,837,837,837,837,837,837,837,750,316.26152021064127,417.0096830479537,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2305,385.71365254558117,489.0537570808553,578.1491996707811,671.3828757273808,755.067392912581,850.0965492124615,923.5856322715932,837,837,837,837,837,837,837,837,837,750,312.07021926229214,420.92634415896197,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2306,381.2854134566787,489.2941387132423,574.8443929669294,670.9456667831741,756.3655182467902,849.8813809287565,922.889457347882,837,837,837,837,837,837,837,837,837,750,315.38918362693255,419.9360842449773,400,500,749.0645371738121,600,720,837,837,837,837,837,837,837,837,837,750
2307,385.5956961949331,492.19096578421886,578.0561341158507,673.1462320348845,754.9984628891748,850.1009494603811,923.5710394550351,837,837,837,837,837,837,837,837,837,750,314.8033238378352,390.5876444164577,400,500,748.8213964547873,600,720,837,837,837,837,837,837,837,837,837,750
2308,385.69578121129507,488.2386348868234,581.3837479669294,670.2385909445416,755.9107892488734,849.9153069344809,923.6377252778547,837,837,837,837,837,837,837,837,837,750,312.1777827324402,416.86447602655574,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2309,385.41186504145037,490.55825407943126,576.8157601738023,670.899736068992,755.1348479069625,849.5736963245686,923.8782096176128,837,837,837,837,837,837,837,837,837,750,313.3175058770005,417.1785503809536,400,500,749.0625751605113,600,720,837,837,837,837,837,837,837,837,837,750
2310,385.8667651345755,492.73617178451786,581.0723429057279,669.8872113405021,755.4605896195104,849.5787974148587,923.2798659935669,837,837,837,837,837,837,837,837,837,750,312.18739904657497,417.1785503809536,400,500,749.152534021034,600,720,837,837,837,837,837,837,837,837,837,750
2311,385.4789694015741,491.2001718067301,579.3864566773884,671.7719046591804,755.035555996346,850.949426808924,923.3851178184794,837,837,837,837,837,837,837,837,837,750,312.18000896395347,417.46165048780364,400,500,749.0682165211297,600,720,837,837,837,837,837,837,837,837,837,750
2312,387.02820887363185,491.63179958592525,579.0921515428583,671.3524841768965,755.7402162718181,849.9163554284299,923.6256429900112,837,837,837,837,837,837,837,837,837,750,313.7962379610308,416.87804895572765,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2313,381.7181629801727,490.017918369965,578.8225271564165,670.7824089505657,755.5385934889989,849.8813809287565,923.2748518165919,837,837,837,837,837,837,837,837,837,750,314.65348982213527,416.29288174624674,400,500,749.0740642041542,600,720,837,837,837,837,837,837,837,837,837,750
2314,386.6172073008421,490.4459953004992,577.8591930360135,671.2216746446414,755.9453197741168,850.9679568585169,923.5002932502671,837,837,837,837,837,837,837,837,837,750,305.997589166251,417.6032833150168,400,500,749.0771643256621,600,720,837,837,837,837,837,837,837,837,837,750
2315,383.20411234562795,491.3664937130447,579.1360638200365,671.949058627044,755.2414722096793,850.9960368606404,923.2993806843123,837,837,837,837,837,837,837,837,837,750,312.95464488193,416.99611011878176,400,500,749.1708025335023,600,720,837,837,837,837,837,837,837,837,837,750
2316,382.247132745996,486.9316890457117,577.2039839996525,673.0911865618535,756.5069683361214,851.121756231206,923.420910998185,837,837,837,837,837,837,837,837,837,750,308.7320878959558,419.97658128909177,400,500,748.8280690495451,600,720,837,837,837,837,837,837,837,837,837,750
2317,385.65306952115975,488.48675001746227,578.8769124222881,670.8004453939852,755.4806308522514,849.8707033489543,924.742595911617,837,837,837,837,837,837,837,837,837,750,312.1454144631632,417.0096830479537,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2318,385.66493965844296,491.06532372324205,579.3204373297359,672.0204129446371,755.2414722096793,850.9665171454857,924.3508797958008,837,837,837,837,837,837,837,837,837,750,316.31231449335843,417.1785503809536,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2319,380.19464115616086,485.019518693652,580.1228369750596,673.3656071875065,756.5069683361214,850.0859087531112,923.8763469043234,837,837,837,837,837,837,837,837,837,750,308.1250438634631,418.5823382581641,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2320,383.466283044377,491.9734350384838,581.9641700744673,671.4335637371906,755.2414722096793,850.9601043887262,924.3469718863612,837,837,837,837,837,837,837,837,837,750,308.00382797655243,417.2089827393272,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2321,376.82339293382813,481.15338232772086,574.9392655917226,666.2532707806741,756.6258003569404,851.9254445001659,924.3612026055705,837,837,837,837,837,837,837,837,837,750,308.9480415757386,391.88151593747796,400,500,747.7229488315048,600,720,837,837,837,837,837,837,837,837,837,750
2322,387.3649552708809,490.0424256669721,579.6497241748741,670.5693571375435,755.2214309769383,850.9819070589672,924.3686941418706,837,837,837,837,837,837,837,837,837,750,307.4682577607143,417.21454821212274,400,500,748.9217072573853,600,720,837,837,837,837,837,837,837,837,837,750
2323,387.1119484826427,492.33713311955654,582.0588028721115,671.203121204574,755.465714392968,850.9761462313388,924.3804686105972,837,837,837,837,837,837,837,837,837,750,308.70158650575723,417.2089827393272,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2324,387.34677890523363,491.44845180924915,582.8285744959818,671.2643176749547,755.2414722096793,850.9631457225398,924.3583713321009,837,837,837,837,837,837,837,837,837,750,308.33428676254164,416.95359549085157,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2325,381.6365859869368,490.8791134218082,583.2439975706448,669.6030884176131,755.6716306063013,850.963741047885,924.3233718356304,837,837,837,837,837,837,837,837,837,750,308.71054054404743,417.73869472051746,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2326,387.63394841153354,490.0518099889674,578.4617492275505,670.8281963201126,755.4806308522514,850.971229479165,924.3491794511252,837,837,837,837,837,837,837,837,837,750,306.924259797544,417.0909215762731,400,500,748.9343344092352,600,720,837,837,837,837,837,837,837,837,837,750
2327,382.5429144319734,491.42748359581384,583.0620355224277,670.7919428611917,756.2252547332373,851.3611978435713,924.3612026055705,837,837,837,837,837,837,837,837,837,750,306.924259797544,418.01789174146484,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2328,384.1908894786662,489.22185755850995,582.0230523947359,670.1798592344567,755.902222709136,850.9680058709278,924.4266398591932,837,837,837,837,837,837,837,837,837,750,310.46772699703286,416.01246781528897,400,500,748.8465438844196,600,720,837,837,837,837,837,837,837,837,837,750
2329,387.8856302310184,492.27858930808475,582.5303941681924,670.5729197604409,755.6396115057196,850.9431494770415,924.4222933339669,837,837,837,837,837,837,837,837,837,750,308.4332216665952,416.9671684200235,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2330,389.02891178325336,492.5444416815379,581.8073969204376,669.9503245205129,755.1394490452419,850.9650577634792,924.3508797958008,837,837,837,837,837,837,837,837,837,750,303.5029730054213,422.08427767900326,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2331,377.0132232047717,486.82912072670047,578.165185672771,669.8512373439592,755.7466301981118,849.9242569106315,924.3612026055705,837,837,837,837,837,837,837,837,837,750,309.2375382085639,419.78432301033115,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2332,381.26931933905774,488.8658513233502,577.4342791294845,669.7049592598943,755.0410779925091,850.9601043887262,924.3804686105972,837,837,837,837,837,837,837,837,837,750,310.57424185240643,419.3785779693046,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2333,377.5641544090252,485.9054145898911,576.8132971694604,670.0204015362505,756.216093633881,850.9661062574282,924.3804686105972,837,837,837,837,837,837,837,837,837,750,309.0816374715024,421.035605308267,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2334,381.9649151558566,485.38539807804875,580.4072498732407,670.1309110442921,756.1852911277234,850.9601043887262,924.3612026055705,837,837,837,837,837,837,837,837,837,750,307.7667301606465,417.2538836535034,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2335,374.8552663049476,487.7816827764589,578.5230728313921,668.8634677129301,755.8505232470077,850.9601043887262,924.3612026055705,837,837,837,837,837,837,837,837,837,750,307.4511373810398,419.10713426781217,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2336,379.96189542898827,486.2041049660059,578.1747088647599,669.8381795448663,756.4363856927523,850.9898085411687,924.3804686105972,837,837,837,837,837,837,837,837,837,750,308.87617186676096,418.47983386658296,400,500,748.2060692469688,600,720,837,837,837,837,837,837,837,837,837,750
2337,379.78179282199415,487.30360021546466,576.0582690860866,670.1898558262583,756.1783463042799,850.949426808924,924.3491794511252,837,837,837,837,837,837,837,837,837,750,307.8728743188275,417.31302129265254,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2338,379.75650777545087,486.39905562330483,577.8009925080197,669.7093514367026,756.5623856004833,851.988870849749,924.3491794511252,837,837,837,837,837,837,837,837,837,750,309.904631127009,416.9910607328431,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2339,380.13315177111997,486.3035649447159,577.1056273960195,668.7026938935684,756.6409820559289,851.7661485027013,924.3804686105972,837,837,837,837,837,837,837,837,837,750,309.97936407246834,418.1241352212507,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2340,379.7873826102437,486.39905562330483,576.9393310500009,670.3162978070225,756.5623856004833,851.7617482547817,924.3620945947375,837,837,837,837,837,837,837,837,837,750,307.47007623730576,417.836317781957,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2341,381.1227755697768,486.16138785115464,577.546038860095,670.2226845987657,755.842644777036,851.7627967487307,924.3620945947375,837,837,837,837,837,837,837,837,837,750,308.47964395828075,417.1938192021431,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2342,377.50502486754107,486.2356352465935,575.9225051759379,668.3050709105554,755.7956215076223,851.9985928501098,924.3566709874253,837,837,837,837,837,837,837,837,837,750,309.9538592757116,418.2278979199372,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2343,379.6911941489052,484.60201438450696,576.6667624549477,671.3909385111348,755.6326637636832,851.306194225612,924.3686941418706,837,837,837,837,837,837,837,837,837,750,307.84188487866834,418.2977074451433,400,500,748.9286930486169,600,720,837,837,837,837,837,837,837,837,837,750
2344,378.5184876837197,484.8014608766759,575.7890027304927,669.680011196179,756.3445261171588,851.7754024357345,924.3804686105972,837,837,837,837,837,837,837,837,837,750,311.3920259078162,417.97351734697855,400,500,748.8307027824752,600,720,837,837,837,837,837,837,837,837,837,750
2345,381.24350535617026,483.9798895694278,576.8386045900965,669.3202231518036,756.301764133106,851.7799031515545,924.3917539967288,837,837,837,837,837,837,837,837,837,750,307.4935984191708,416.1954027607978,400,500,748.8410388502792,600,720,837,837,837,837,837,837,837,837,837,750
2346,377.16195939158325,485.266055456022,575.3873288212679,670.3117179349914,756.4468156927577,851.2520130315196,924.598939184692,837,837,837,837,837,837,837,837,837,750,316.90442861159005,416.82578120966105,400,500,748.4348636274236,600,720,837,837,837,837,837,837,837,837,837,750
2347,377.8183463088981,484.5714369223529,576.0806558341473,669.1605216438996,756.3445261171588,851.2440676472212,924.3362869792427,837,837,837,837,837,837,837,837,837,750,310.0366115404047,421.39742979694466,400,500,748.8261070362443,600,720,837,837,837,837,837,837,837,837,837,750
2348,378.5184876837197,486.1111215102055,575.9143594881286,669.7626863272708,756.301764133106,852.0077538686353,924.3612026055705,837,837,837,837,837,837,837,837,837,750,310.3222994096521,421.09901222680173,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2349,375.34979546506975,482.8672703708723,573.6960616116634,669.6287178820382,756.301764133106,852.1831042654699,924.3116751563664,837,837,837,837,837,837,837,837,837,750,311.248019959205,418.36844528726004,400,500,748.9343344092352,600,720,837,837,837,837,837,837,837,837,837,750
2350,378.11312071611786,484.33541031093347,576.4658079554226,669.8192240914177,756.301764133106,852.0173829544884,924.3655064573788,837,837,837,837,837,837,837,837,837,750,310.4227618571483,420.4443556676139,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2351,377.89284392795565,485.95649485119463,575.3319730808263,669.7895503489985,756.301764133106,852.0370063474364,924.3508797958008,837,837,837,837,837,837,837,837,837,750,310.1580493585908,421.0854392976298,400,500,748.9343344092352,600,720,837,837,837,837,837,837,837,837,837,750
2352,377.8183463088981,483.39375405684297,574.4104645751137,670.3562984398548,756.301764133106,852.0077538686353,924.3990031816148,837,837,837,837,837,837,837,837,837,750,310.75745848840324,420.7051899924973,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2353,379.39503235477974,485.9446820664284,574.8517435305847,669.8419453324765,756.301764133106,852.1794450426908,924.3612026055705,837,837,837,837,837,837,837,837,837,750,311.7890741681133,418.4476981476603,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2354,377.8183463088981,483.9380109481895,576.0806558341473,670.5147519638502,756.301764133106,852.0111985371136,924.3990031816148,837,837,837,837,837,837,837,837,837,750,310.8711942930217,420.5475627014714,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2355,377.89284392795565,484.73360403935214,576.4290198007795,669.501817375807,756.301764133106,852.0077538686353,924.3612026055705,837,837,837,837,837,837,837,837,837,750,310.19733475776536,418.28124372252313,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2356,377.89284392795565,484.64575717859043,574.4543768522918,670.4594920212306,756.540922775678,852.0077538686353,924.3620945947375,837,837,837,837,837,837,837,837,837,750,311.59465827376766,418.5248822418245,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2357,378.55142664200145,485.9655937245384,576.0806558341473,670.059204414424,756.301764133106,852.029662155073,924.3612026055705,837,837,837,837,837,837,837,837,837,750,309.1467734429279,420.71982951511984,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2358,377.89284392795565,485.0519502590348,574.8452780193883,669.8228786035932,756.6127781584071,851.7972051059754,924.3612026055705,837,837,837,837,837,837,837,837,837,750,309.27183842684406,420.007976817768,400,500,748.2060692469688,600,720,837,837,837,837,837,837,837,837,837,750
2359,377.8136620573076,485.1653231186095,576.6415735607604,671.5065208299052,755.6718837113268,850.9620324959278,924.3508797958008,837,837,837,837,837,837,837,837,837,750,307.44113649935395,416.12315761588405,400,500,748.8280690495451,600,720,837,837,837,837,837,837,837,837,837,750
2360,378.5180194184783,486.08411967254153,576.5004661089291,670.4662917234871,755.5899017796304,850.9713418693323,924.3620945947375,837,837,837,837,837,837,837,837,837,750,307.6380188514029,416.50217150020933,400,500,748.196075828049,600,720,837,837,837,837,837,837,837,837,837,750
2361,381.4873887999872,487.59180363609426,576.4817427259383,670.2613234892486,755.8290604222025,851.0126401343333,924.3804686105972,837,837,837,837,837,837,837,837,837,750,309.1923559740312,423.8233371607535,400,500,748.2060692469688,600,720,837,837,837,837,837,837,837,837,837,750
2362,378.1903060529767,483.5905524186019,576.6480390719569,670.6230168489278,755.4692496406586,850.97271007573,924.3612026055705,837,837,837,837,837,837,837,837,837,750,308.50073912097685,416.4966060274138,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2363,377.91903451115803,485.5307835159033,576.5925275343229,672.1921781683976,756.1433646645331,850.9620324959278,924.3620945947375,837,837,837,837,837,837,837,837,837,750,310.3004425394241,416.4966060274138,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2364,370.2514686045168,477.69294326814696,571.8550411613428,667.332389603164,756.0312760200316,851.8811652168816,924.3620945947375,837,837,837,837,837,837,837,837,837,750,308.10939936099635,423.697268541323,400,500,748.3575757859311,600,720,837,837,837,837,837,837,837,837,837,750
2365,382.930854002316,483.59903549286935,576.2094514815145,670.202807838752,755.8090191894615,850.9620324959278,924.3637949394131,837,837,837,837,837,837,837,837,837,750,307.7151709162472,421.95810315146184,400,500,748.8280690495451,600,720,837,837,837,837,837,837,837,837,837,750
2366,380.1387370476159,485.13197398840833,576.0526783274847,671.2085587226268,755.5899017796304,851.0126401343333,924.3686941418706,837,837,837,837,837,837,837,837,837,750,307.97459257951607,417.1043425650011,400,500,748.9343344092352,600,720,837,837,837,837,837,837,837,837,837,750
2367,378.91424809806443,485.3747466921414,576.456553831751,671.6736191856901,756.540922775678,851.7799031515545,924.3686941418706,837,837,837,837,837,837,837,837,837,750,309.87931778986916,417.0024986170116,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2368,382.9780755025967,484.56758502024235,576.4752772147418,669.1271535021506,755.4983651165659,851.7691251038519,924.3620945947375,837,837,837,837,837,837,837,837,837,750,309.3580296706784,421.0728385490409,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2369,376.34240793152657,485.13197398840833,576.0714017104756,671.3743928893556,756.175764225375,851.7647248559323,924.3637949394131,837,837,837,837,837,837,837,837,837,750,309.3017266690042,416.5101789565857,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2370,375.34135323771665,479.87658321096416,576.1644715060802,671.4666170366385,755.9684871270581,850.7376553441402,924.4395550028055,837,837,837,837,837,837,837,837,837,750,308.7525136857784,418.3712011340754,400,500,748.8465438844196,600,720,837,837,837,837,837,837,837,837,837,750
2371,378.876455494058,483.5905524186019,577.3939236520334,670.9259018452664,755.5556559718699,851.3738035305751,924.1772110043802,837,837,837,837,837,837,837,837,837,750,307.5265784649378,419.9950449411018,400,500,748.8406962013951,600,720,837,837,837,837,837,837,837,837,837,750
2372,378.5184876837197,482.443235122709,576.2376980564942,670.4449755839945,756.0973124634507,851.7788471042128,924.3990031816148,837,837,837,837,837,837,837,837,837,750,308.09708729046514,417.26782921370176,400,500,748.8280690495451,600,720,837,837,837,837,837,837,837,837,837,750
2373,377.8466010155894,483.8337769304553,576.2281748645054,670.2217880706968,755.8381125881377,850.9728455006069,924.3612026055705,837,837,837,837,837,837,837,837,837,750,307.75871434932503,421.95810315146184,400,500,748.8280690495451,600,720,837,837,837,837,837,837,837,837,837,750
2374,380.00277475149676,484.49148605377803,576.4406190612353,670.6826070037058,756.301764133106,850.9664327438475,924.3612026055705,837,837,837,837,837,837,837,837,837,750,310.3228069720586,420.19252536733035,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
2375,379.13452488622664,484.73832152261514,576.2628869506815,672.000901962464,756.0813907312931,851.7884761900659,924.3612026055705,837,837,837,837,837,837,837,837,837,750,308.5082946033864,415.65230440473607,400,500,748.8317483968626,600,720,837,837,837,837,837,837,837,837,837,750
