Num,TU1,TU2,TU3,TU4,TU5,TU6,TU7,TU8,TU9,TU10,TU11,TU12,TU13,TU14,TU15,TU16,TU17,TD1,TD2,TD3,TD4,TD5,TD6,TD7,TD8,TD9,TD10,TD11,TD12,TD13,TD14,TD15,TD16,TD17
606,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
607,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
608,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
609,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
610,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
611,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
612,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
613,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
614,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
615,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
616,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
617,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
618,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
619,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
620,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
621,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
622,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
623,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
624,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
625,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
626,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
627,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
628,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
629,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
630,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
631,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
632,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
633,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
634,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
635,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
636,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
637,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
638,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
639,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
640,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
641,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
642,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
643,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
644,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
645,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
646,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
647,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
648,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
649,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
650,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
651,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
652,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
653,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
654,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
655,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
656,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
657,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
658,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
659,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
660,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
661,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
662,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
663,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
664,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
665,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
666,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
667,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
668,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
669,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
670,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
671,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
672,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
673,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
674,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
675,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
676,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
677,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
678,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
679,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
680,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
681,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
682,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
683,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
684,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
685,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
686,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
687,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
688,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
689,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
690,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
691,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
692,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
693,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
694,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
695,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
696,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
697,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
698,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
699,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
701,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
702,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
703,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
704,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
705,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
706,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
707,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
708,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
709,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
710,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
711,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
712,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
713,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
714,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
715,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
716,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
717,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
718,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
719,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
720,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
721,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
722,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
723,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
724,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
725,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
726,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
727,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
728,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
729,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
730,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
731,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
732,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
733,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
734,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
735,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
736,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
737,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
738,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
739,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
740,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
741,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
742,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
743,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
744,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
745,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
746,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
747,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
748,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
749,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
750,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
751,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
752,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
753,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
754,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
755,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
756,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
757,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
758,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
759,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
760,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
761,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
762,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
763,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
764,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
765,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
766,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
767,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
768,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
769,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
770,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
771,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
772,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
773,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
774,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
775,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
776,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
777,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
778,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
779,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
780,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
781,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
782,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
783,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
784,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
785,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
786,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
787,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
788,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
789,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
790,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
791,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
792,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
793,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
794,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
795,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
796,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
797,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
798,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
799,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
800,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
801,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
802,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
803,200,300,400,500,500,600,720,834,834,834,834,834,834,834,834,834,700,200,300,400,500,500,600,720,834,834,834,834,834,834,834,836,834,700
